session_id,group_id,treatment,Nc,Np,Nd,supergame,pair_id,round,player_id,partner_id,type_start,type_current,action,opponent_action,payoff,cum_payoff
1,1,cooperative,3,3,0,1,1,1,2,5,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,1,1,1,5,2,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,1,2,1,3,6,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,1,2,1,6,3,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,1,3,1,1,4,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,1,3,1,4,1,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,1,3,2,1,4,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,1,3,2,4,1,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,2,1,1,5,4,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,2,1,1,4,5,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,2,1,2,5,4,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,2,1,2,4,5,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,2,1,3,5,4,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,2,1,3,4,5,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,2,1,4,5,4,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,2,1,4,4,5,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,2,2,1,3,6,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,2,2,1,6,3,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,2,2,2,3,6,grim,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,2,2,2,6,3,punisher,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,2,3,1,1,2,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,2,3,1,2,1,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,3,1,1,3,1,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,3,1,1,1,3,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,3,1,2,3,1,grim,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,3,1,2,1,3,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,3,1,3,3,1,grim,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,3,1,3,1,3,grim,grim,C,C,18.0,54.0
1,1,cooperative,3,3,0,3,1,4,3,1,grim,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,3,1,4,1,3,grim,grim,C,C,18.0,72.0
1,1,cooperative,3,3,0,3,1,5,3,1,grim,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,3,1,5,1,3,grim,grim,C,C,18.0,90.0
1,1,cooperative,3,3,0,3,1,6,3,1,grim,punisher,C,C,18.0,108.0
1,1,cooperative,3,3,0,3,1,6,1,3,grim,grim,C,C,18.0,108.0
1,1,cooperative,3,3,0,3,1,7,3,1,grim,punisher,C,C,18.0,126.0
1,1,cooperative,3,3,0,3,1,7,1,3,grim,grim,C,C,18.0,126.0
1,1,cooperative,3,3,0,3,1,8,3,1,grim,punisher,C,C,18.0,144.0
1,1,cooperative,3,3,0,3,1,8,1,3,grim,grim,C,C,18.0,144.0
1,1,cooperative,3,3,0,3,1,9,3,1,grim,punisher,C,C,18.0,162.0
1,1,cooperative,3,3,0,3,1,9,1,3,grim,grim,C,C,18.0,162.0
1,1,cooperative,3,3,0,3,2,1,5,2,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,3,2,1,2,5,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,3,2,2,5,2,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,3,2,2,2,5,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,3,2,3,5,2,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,3,2,3,2,5,grim,grim,C,C,18.0,54.0
1,1,cooperative,3,3,0,3,3,1,4,6,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,3,3,1,6,4,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,3,3,2,4,6,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,3,3,2,6,4,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,3,3,3,4,6,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,3,3,3,6,4,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,3,3,4,4,6,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,3,3,4,6,4,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,4,1,1,5,1,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,4,1,1,1,5,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,4,1,2,5,1,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,4,1,2,1,5,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,4,1,3,5,1,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,4,1,3,1,5,grim,grim,C,C,18.0,54.0
1,1,cooperative,3,3,0,4,2,1,4,3,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,4,2,1,3,4,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,4,2,2,4,3,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,4,2,2,3,4,grim,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,4,2,3,4,3,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,4,2,3,3,4,grim,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,4,3,1,2,6,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,4,3,1,6,2,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,4,3,2,2,6,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,4,3,2,6,2,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,4,3,3,2,6,grim,grim,C,C,18.0,54.0
1,1,cooperative,3,3,0,4,3,3,6,2,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,4,3,4,2,6,grim,grim,C,C,18.0,72.0
1,1,cooperative,3,3,0,4,3,4,6,2,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,4,3,5,2,6,grim,grim,C,C,18.0,90.0
1,1,cooperative,3,3,0,4,3,5,6,2,punisher,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,4,3,6,2,6,grim,grim,C,C,18.0,108.0
1,1,cooperative,3,3,0,4,3,6,6,2,punisher,punisher,C,C,18.0,108.0
1,1,cooperative,3,3,0,4,3,7,2,6,grim,grim,C,C,18.0,126.0
1,1,cooperative,3,3,0,4,3,7,6,2,punisher,punisher,C,C,18.0,126.0
1,1,cooperative,3,3,0,4,3,8,2,6,grim,grim,C,C,18.0,144.0
1,1,cooperative,3,3,0,4,3,8,6,2,punisher,punisher,C,C,18.0,144.0
1,1,cooperative,3,3,0,4,3,9,2,6,grim,grim,C,C,18.0,162.0
1,1,cooperative,3,3,0,4,3,9,6,2,punisher,punisher,C,C,18.0,162.0
1,1,cooperative,3,3,0,5,1,1,6,5,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,5,1,1,5,6,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,5,1,2,6,5,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,5,1,2,5,6,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,5,1,3,6,5,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,5,1,3,5,6,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,5,1,4,6,5,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,5,1,4,5,6,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,5,1,5,6,5,punisher,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,5,1,5,5,6,punisher,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,5,1,6,6,5,punisher,punisher,C,C,18.0,108.0
1,1,cooperative,3,3,0,5,1,6,5,6,punisher,punisher,C,C,18.0,108.0
1,1,cooperative,3,3,0,5,2,1,2,4,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,5,2,1,4,2,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,5,3,1,3,1,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,5,3,1,1,3,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,5,3,2,3,1,grim,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,5,3,2,1,3,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,5,3,3,3,1,grim,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,5,3,3,1,3,grim,grim,C,C,18.0,54.0
1,1,cooperative,3,3,0,6,1,1,6,4,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,6,1,1,4,6,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,6,2,1,3,5,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,6,2,1,5,3,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,6,3,1,2,1,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,6,3,1,1,2,grim,grim,C,D,12.0,12.0
1,1,cooperative,3,3,0,6,3,2,2,1,grim,defector,D,D,15.0,36.0
1,1,cooperative,3,3,0,6,3,2,1,2,grim,grim,D,D,15.0,27.0
1,1,cooperative,3,3,0,6,3,3,2,1,grim,defector,D,D,15.0,51.0
1,1,cooperative,3,3,0,6,3,3,1,2,grim,grim,D,D,15.0,42.0
1,1,cooperative,3,3,0,6,3,4,2,1,grim,defector,D,D,15.0,66.0
1,1,cooperative,3,3,0,6,3,4,1,2,grim,grim,D,D,15.0,57.0
1,1,cooperative,3,3,0,6,3,5,2,1,grim,defector,D,D,15.0,81.0
1,1,cooperative,3,3,0,6,3,5,1,2,grim,grim,D,D,15.0,72.0
1,1,cooperative,3,3,0,6,3,6,2,1,grim,defector,D,D,15.0,96.0
1,1,cooperative,3,3,0,6,3,6,1,2,grim,grim,D,D,15.0,87.0
1,1,cooperative,3,3,0,6,3,7,2,1,grim,defector,D,D,15.0,111.0
1,1,cooperative,3,3,0,6,3,7,1,2,grim,grim,D,D,15.0,102.0
1,1,cooperative,3,3,0,6,3,8,2,1,grim,defector,D,D,15.0,126.0
1,1,cooperative,3,3,0,6,3,8,1,2,grim,grim,D,D,15.0,117.0
1,1,cooperative,3,3,0,7,1,1,4,2,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,7,1,1,2,4,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,7,1,2,4,2,punisher,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,7,1,2,2,4,grim,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,7,2,1,5,6,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,7,2,1,6,5,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,7,2,2,5,6,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,7,2,2,6,5,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,7,2,3,5,6,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,7,2,3,6,5,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,7,2,4,5,6,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,7,2,4,6,5,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,7,2,5,5,6,punisher,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,7,2,5,6,5,punisher,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,7,3,1,1,3,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,7,3,1,3,1,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,8,1,1,1,5,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,8,1,1,5,1,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,8,1,2,1,5,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,8,1,2,5,1,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,8,2,1,6,3,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,8,2,1,3,6,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,8,2,2,6,3,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,8,2,2,3,6,grim,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,8,2,3,6,3,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,8,2,3,3,6,grim,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,8,3,1,4,2,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,8,3,1,2,4,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,9,1,1,5,3,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,9,1,1,3,5,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,9,1,2,5,3,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,9,1,2,3,5,grim,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,9,1,3,5,3,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,9,1,3,3,5,grim,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,9,2,1,2,6,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,9,2,1,6,2,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,9,2,2,2,6,grim,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,9,2,2,6,2,punisher,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,9,2,3,2,6,grim,defector,D,D,15.0,39.0
1,1,cooperative,3,3,0,9,2,3,6,2,punisher,punisher,D,D,15.0,39.0
1,1,cooperative,3,3,0,9,2,4,2,6,grim,defector,D,D,15.0,54.0
1,1,cooperative,3,3,0,9,2,4,6,2,punisher,punisher,D,D,15.0,54.0
1,1,cooperative,3,3,0,9,2,5,2,6,grim,defector,D,D,15.0,69.0
1,1,cooperative,3,3,0,9,2,5,6,2,punisher,punisher,D,D,15.0,69.0
1,1,cooperative,3,3,0,9,3,1,1,4,grim,grim,C,D,12.0,12.0
1,1,cooperative,3,3,0,9,3,1,4,1,punisher,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,9,3,2,1,4,grim,grim,D,D,15.0,27.0
1,1,cooperative,3,3,0,9,3,2,4,1,punisher,defector,D,D,15.0,36.0
1,1,cooperative,3,3,0,9,3,3,1,4,grim,grim,D,D,15.0,42.0
1,1,cooperative,3,3,0,9,3,3,4,1,punisher,defector,D,D,15.0,51.0
1,1,cooperative,3,3,0,10,1,1,4,5,punisher,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,10,1,1,5,4,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,10,1,2,4,5,punisher,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,10,1,2,5,4,punisher,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,10,1,3,4,5,punisher,defector,D,D,15.0,39.0
1,1,cooperative,3,3,0,10,1,3,5,4,punisher,punisher,D,D,15.0,39.0
1,1,cooperative,3,3,0,10,2,1,3,1,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,10,2,1,1,3,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,10,2,2,3,1,grim,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,10,2,2,1,3,grim,grim,C,C,18.0,36.0
1,1,cooperative,3,3,0,10,2,3,3,1,grim,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,10,2,3,1,3,grim,grim,C,C,18.0,54.0
1,1,cooperative,3,3,0,10,2,4,3,1,grim,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,10,2,4,1,3,grim,grim,C,C,18.0,72.0
1,1,cooperative,3,3,0,10,2,5,3,1,grim,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,10,2,5,1,3,grim,grim,C,C,18.0,90.0
1,1,cooperative,3,3,0,10,2,6,3,1,grim,punisher,C,C,18.0,108.0
1,1,cooperative,3,3,0,10,2,6,1,3,grim,grim,C,C,18.0,108.0
1,1,cooperative,3,3,0,10,2,7,3,1,grim,punisher,C,C,18.0,126.0
1,1,cooperative,3,3,0,10,2,7,1,3,grim,grim,C,C,18.0,126.0
1,1,cooperative,3,3,0,10,2,8,3,1,grim,punisher,C,C,18.0,144.0
1,1,cooperative,3,3,0,10,2,8,1,3,grim,grim,C,C,18.0,144.0
1,1,cooperative,3,3,0,10,2,9,3,1,grim,punisher,C,C,18.0,162.0
1,1,cooperative,3,3,0,10,2,9,1,3,grim,grim,C,C,18.0,162.0
1,1,cooperative,3,3,0,10,3,1,2,6,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,10,3,1,6,2,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,11,1,1,4,3,punisher,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,11,1,1,3,4,grim,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,11,2,1,6,5,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,11,2,1,5,6,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,11,2,2,6,5,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,11,2,2,5,6,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,11,2,3,6,5,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,11,2,3,5,6,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,11,2,4,6,5,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,11,2,4,5,6,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,11,3,1,2,1,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,11,3,1,1,2,grim,grim,C,D,12.0,12.0
1,1,cooperative,3,3,0,12,1,1,6,1,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,12,1,1,1,6,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,12,2,1,3,4,grim,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,12,2,1,4,3,punisher,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,12,2,2,3,4,grim,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,12,2,2,4,3,punisher,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,12,2,3,3,4,grim,punisher,D,D,15.0,39.0
1,1,cooperative,3,3,0,12,2,3,4,3,punisher,defector,D,D,15.0,39.0
1,1,cooperative,3,3,0,12,2,4,3,4,grim,punisher,D,D,15.0,54.0
1,1,cooperative,3,3,0,12,2,4,4,3,punisher,defector,D,D,15.0,54.0
1,1,cooperative,3,3,0,12,3,1,5,2,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,12,3,1,2,5,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,12,3,2,5,2,punisher,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,12,3,2,2,5,grim,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,13,1,1,2,5,grim,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,13,1,1,5,2,punisher,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,13,1,2,2,5,grim,defector,D,D,15.0,30.0
1,1,cooperative,3,3,0,13,1,2,5,2,punisher,defector,D,D,15.0,30.0
1,1,cooperative,3,3,0,13,1,3,2,5,grim,defector,D,D,15.0,45.0
1,1,cooperative,3,3,0,13,1,3,5,2,punisher,defector,D,D,15.0,45.0
1,1,cooperative,3,3,0,13,2,1,4,6,punisher,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,13,2,1,6,4,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,13,2,2,4,6,punisher,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,13,2,2,6,4,punisher,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,13,2,3,4,6,punisher,defector,D,D,15.0,39.0
1,1,cooperative,3,3,0,13,2,3,6,4,punisher,punisher,D,D,15.0,39.0
1,1,cooperative,3,3,0,13,3,1,1,3,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,13,3,1,3,1,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,14,1,1,4,6,punisher,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,14,1,1,6,4,punisher,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,14,2,1,3,2,grim,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,14,2,1,2,3,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,14,2,2,3,2,grim,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,14,2,2,2,3,grim,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,14,2,3,3,2,grim,punisher,D,D,15.0,39.0
1,1,cooperative,3,3,0,14,2,3,2,3,grim,defector,D,D,15.0,39.0
1,1,cooperative,3,3,0,14,3,1,1,5,grim,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,14,3,1,5,1,punisher,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,14,3,2,1,5,grim,defector,D,D,15.0,30.0
1,1,cooperative,3,3,0,14,3,2,5,1,punisher,defector,D,D,15.0,30.0
1,1,cooperative,3,3,0,14,3,3,1,5,grim,defector,D,D,15.0,45.0
1,1,cooperative,3,3,0,14,3,3,5,1,punisher,defector,D,D,15.0,45.0
1,1,cooperative,3,3,0,14,3,4,1,5,grim,defector,D,D,15.0,60.0
1,1,cooperative,3,3,0,14,3,4,5,1,punisher,defector,D,D,15.0,60.0
1,1,cooperative,3,3,0,14,3,5,1,5,grim,defector,D,D,15.0,75.0
1,1,cooperative,3,3,0,14,3,5,5,1,punisher,defector,D,D,15.0,75.0
1,1,cooperative,3,3,0,15,1,1,4,2,punisher,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,15,1,1,2,4,grim,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,15,2,1,1,5,grim,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,15,2,1,5,1,punisher,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,15,3,1,6,3,punisher,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,15,3,1,3,6,grim,punisher,C,C,18.0,18.0
1,1,cooperative,3,3,0,15,3,2,6,3,punisher,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,15,3,2,3,6,grim,punisher,C,C,18.0,36.0
1,1,cooperative,3,3,0,15,3,3,6,3,punisher,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,15,3,3,3,6,grim,punisher,C,C,18.0,54.0
1,1,cooperative,3,3,0,15,3,4,6,3,punisher,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,15,3,4,3,6,grim,punisher,C,C,18.0,72.0
1,1,cooperative,3,3,0,15,3,5,6,3,punisher,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,15,3,5,3,6,grim,punisher,C,C,18.0,90.0
1,1,cooperative,3,3,0,15,3,6,6,3,punisher,punisher,C,C,18.0,108.0
1,1,cooperative,3,3,0,15,3,6,3,6,grim,punisher,C,C,18.0,108.0
1,1,cooperative,3,3,0,15,3,7,6,3,punisher,punisher,C,C,18.0,126.0
1,1,cooperative,3,3,0,15,3,7,3,6,grim,punisher,C,C,18.0,126.0
1,1,cooperative,3,3,0,15,3,8,6,3,punisher,punisher,C,C,18.0,144.0
1,1,cooperative,3,3,0,15,3,8,3,6,grim,punisher,C,C,18.0,144.0
1,1,cooperative,3,3,0,15,3,9,6,3,punisher,punisher,C,C,18.0,162.0
1,1,cooperative,3,3,0,15,3,9,3,6,grim,punisher,C,C,18.0,162.0
1,1,cooperative,3,3,0,15,3,10,6,3,punisher,punisher,C,C,18.0,180.0
1,1,cooperative,3,3,0,15,3,10,3,6,grim,punisher,C,C,18.0,180.0
1,1,cooperative,3,3,0,15,3,11,6,3,punisher,punisher,C,C,18.0,198.0
1,1,cooperative,3,3,0,15,3,11,3,6,grim,punisher,C,C,18.0,198.0
1,1,cooperative,3,3,0,15,3,12,6,3,punisher,punisher,C,C,18.0,216.0
1,1,cooperative,3,3,0,15,3,12,3,6,grim,punisher,C,C,18.0,216.0
1,1,cooperative,3,3,0,16,1,1,5,4,punisher,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,16,1,1,4,5,punisher,defector,D,D,15.0,15.0
1,1,cooperative,3,3,0,16,1,2,5,4,punisher,defector,D,D,15.0,30.0
1,1,cooperative,3,3,0,16,1,2,4,5,punisher,defector,D,D,15.0,30.0
1,1,cooperative,3,3,0,16,1,3,5,4,punisher,defector,D,D,15.0,45.0
1,1,cooperative,3,3,0,16,1,3,4,5,punisher,defector,D,D,15.0,45.0
1,1,cooperative,3,3,0,16,1,4,5,4,punisher,defector,D,D,15.0,60.0
1,1,cooperative,3,3,0,16,1,4,4,5,punisher,defector,D,D,15.0,60.0
1,1,cooperative,3,3,0,16,2,1,1,3,grim,defector,D,C,21.0,21.0
1,1,cooperative,3,3,0,16,2,1,3,1,grim,punisher,C,D,12.0,12.0
1,1,cooperative,3,3,0,16,2,2,1,3,grim,defector,D,P,3.0,24.0
1,1,cooperative,3,3,0,16,2,2,3,1,grim,punisher,P,D,12.0,24.0
1,1,cooperative,3,3,0,16,2,3,1,3,grim,defector,D,D,15.0,39.0
1,1,cooperative,3,3,0,16,2,3,3,1,grim,punisher,D,D,15.0,39.0
1,1,cooperative,3,3,0,16,2,4,1,3,grim,defector,D,D,15.0,54.0
1,1,cooperative,3,3,0,16,2,4,3,1,grim,punisher,D,D,15.0,54.0
1,1,cooperative,3,3,0,16,2,5,1,3,grim,defector,D,D,15.0,69.0
1,1,cooperative,3,3,0,16,2,5,3,1,grim,punisher,D,D,15.0,69.0
1,1,cooperative,3,3,0,16,2,6,1,3,grim,defector,D,D,15.0,84.0
1,1,cooperative,3,3,0,16,2,6,3,1,grim,punisher,D,D,15.0,84.0
1,1,cooperative,3,3,0,16,2,7,1,3,grim,defector,D,D,15.0,99.0
1,1,cooperative,3,3,0,16,2,7,3,1,grim,punisher,D,D,15.0,99.0
1,1,cooperative,3,3,0,16,2,8,1,3,grim,defector,D,D,15.0,114.0
1,1,cooperative,3,3,0,16,2,8,3,1,grim,punisher,D,D,15.0,114.0
1,1,cooperative,3,3,0,16,2,9,1,3,grim,defector,D,D,15.0,129.0
1,1,cooperative,3,3,0,16,2,9,3,1,grim,punisher,D,D,15.0,129.0
1,1,cooperative,3,3,0,16,2,10,1,3,grim,defector,D,D,15.0,144.0
1,1,cooperative,3,3,0,16,2,10,3,1,grim,punisher,D,D,15.0,144.0
1,1,cooperative,3,3,0,16,3,1,2,6,grim,grim,C,C,18.0,18.0
1,1,cooperative,3,3,0,16,3,1,6,2,punisher,punisher,C,C,18.0,18.0
